loan_id,origination_date,loan_product,monthly_income_inr,cibil_score,loan_amount_inr,interest_rate_pct,dti_ratio,days_past_due,ind_as_stage,default_flag,is_approved,decision_reason,risk_tier
LN030826,2024-10-08,Personal Loan,34100.0,679,185000.0,17.68,0.31,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030830,2026-06-18,Two-Wheeler,25100.0,745,137000.0,16.58,0.384,0,Current,0,True,Approved,Tier 3: Near Prime
LN030831,2025-08-18,Consumer Durable,40500.0,735,69000.0,16.75,0.284,0,Current,0,True,Approved,Tier 3: Near Prime
LN030832,2025-05-15,Two-Wheeler,74600.0,734,87000.0,16.77,0.49,0,Current,0,True,Approved,Tier 3: Near Prime
LN030835,2026-01-01,Consumer Durable,113600.0,739,53000.0,16.68,0.206,0,Current,0,True,Approved,Tier 3: Near Prime
LN030837,2024-11-09,Consumer Durable,15000.0,890,28000.0,14.17,0.321,0,Current,0,True,Approved,Tier 1: Prime Plus
LN030838,2026-03-09,Consumer Durable,54300.0,681,64000.0,17.65,0.364,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030845,2026-05-24,Consumer Durable,37800.0,742,79000.0,16.63,0.358,0,Current,0,True,Approved,Tier 3: Near Prime
LN030846,2025-12-13,Personal Loan,73600.0,835,480000.0,15.08,0.465,122,Stage 3 (Default),1,True,Approved,Tier 1: Prime Plus
LN030847,2024-11-02,Two-Wheeler,78200.0,715,53000.0,17.08,0.131,0,Current,0,True,Approved,Tier 3: Near Prime
LN030849,2025-08-23,Personal Loan,178500.0,661,892000.0,17.98,0.323,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030851,2026-07-26,Personal Loan,104100.0,783,188000.0,15.95,0.432,0,Current,0,True,Approved,Tier 2: Prime
LN030853,2024-10-07,Consumer Durable,32200.0,659,25000.0,18.02,0.377,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030854,2025-08-19,Personal Loan,160800.0,779,195000.0,16.02,0.351,0,Current,0,True,Approved,Tier 2: Prime
LN030857,2026-07-04,Two-Wheeler,106100.0,730,79000.0,16.83,0.513,0,Current,0,True,Approved,Tier 3: Near Prime
LN030865,2025-12-27,Personal Loan,41600.0,730,124000.0,16.83,0.413,0,Current,0,True,Approved,Tier 3: Near Prime
LN030869,2024-10-09,Personal Loan,148700.0,722,69000.0,16.97,0.172,0,Current,0,True,Approved,Tier 3: Near Prime
LN030873,2025-12-12,Two-Wheeler,138300.0,652,75000.0,18.13,0.383,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030875,2025-04-30,Two-Wheeler,49000.0,691,46000.0,17.48,0.152,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030876,2025-05-29,Personal Loan,76300.0,887,399000.0,14.22,0.326,0,Current,0,True,Approved,Tier 1: Prime Plus
LN030877,2026-05-13,Two-Wheeler,24700.0,738,65000.0,16.7,0.297,0,Current,0,True,Approved,Tier 3: Near Prime
LN030878,2025-06-03,Personal Loan,55000.0,663,173000.0,17.95,0.326,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030879,2026-06-30,Consumer Durable,28300.0,869,77000.0,14.52,0.506,0,Current,0,True,Approved,Tier 1: Prime Plus
LN030882,2025-03-06,Consumer Durable,146400.0,669,64000.0,17.85,0.422,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030883,2026-01-12,Two-Wheeler,38900.0,663,73000.0,17.95,0.485,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030886,2026-05-16,Two-Wheeler,54400.0,773,111000.0,16.12,0.176,69,Stage 2,0,True,Approved,Tier 2: Prime
LN030887,2025-08-14,Consumer Durable,32400.0,655,56000.0,18.08,0.17,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030888,2026-02-03,Consumer Durable,26700.0,818,38000.0,15.37,0.306,0,Current,0,True,Approved,Tier 1: Prime Plus
LN030889,2026-02-11,Two-Wheeler,30400.0,758,87000.0,16.37,0.45,0,Current,0,True,Approved,Tier 2: Prime
LN030894,2025-08-06,Personal Loan,33500.0,765,138000.0,16.25,0.493,0,Current,0,True,Approved,Tier 2: Prime
LN030895,2025-12-14,Two-Wheeler,68500.0,871,45000.0,14.48,0.414,0,Current,0,True,Approved,Tier 1: Prime Plus
LN030897,2025-12-13,Two-Wheeler,81300.0,767,75000.0,16.22,0.28,0,Current,0,True,Approved,Tier 2: Prime
LN030899,2026-01-23,Personal Loan,36400.0,811,248000.0,15.48,0.523,0,Current,0,True,Approved,Tier 1: Prime Plus
LN030900,2026-06-25,Consumer Durable,44400.0,695,49000.0,17.42,0.359,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030901,2025-12-26,Consumer Durable,45200.0,750,57000.0,16.5,0.238,0,Current,0,True,Approved,Tier 2: Prime
LN030903,2025-07-07,Two-Wheeler,60900.0,784,109000.0,15.93,0.536,0,Current,0,True,Approved,Tier 2: Prime
LN030905,2024-12-31,Consumer Durable,42500.0,693,47000.0,17.45,0.457,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030906,2026-04-22,Two-Wheeler,52500.0,818,123000.0,15.37,0.362,0,Current,0,True,Approved,Tier 1: Prime Plus
LN030908,2025-10-29,Two-Wheeler,68300.0,697,133000.0,17.38,0.331,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030910,2024-08-29,Consumer Durable,41200.0,706,75000.0,17.23,0.376,0,Current,0,True,Approved,Tier 3: Near Prime
LN030912,2026-02-28,Two-Wheeler,76800.0,677,85000.0,17.72,0.414,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030913,2026-03-06,Two-Wheeler,90700.0,659,100000.0,18.02,0.39,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030914,2025-04-15,Two-Wheeler,45800.0,688,116000.0,17.53,0.412,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030915,2025-09-11,Two-Wheeler,46200.0,700,120000.0,17.33,0.438,17,Stage 1,0,True,Approved,Tier 3: Near Prime
LN030918,2024-08-13,Personal Loan,89400.0,811,55000.0,15.48,0.122,0,Current,0,True,Approved,Tier 1: Prime Plus
LN030921,2025-02-19,Two-Wheeler,68900.0,654,130000.0,18.1,0.534,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030922,2025-06-22,Two-Wheeler,29500.0,711,124000.0,17.15,0.311,0,Current,0,True,Approved,Tier 3: Near Prime
LN030923,2025-08-01,Two-Wheeler,31200.0,731,62000.0,16.82,0.173,0,Current,0,True,Approved,Tier 3: Near Prime
LN030925,2025-01-28,Two-Wheeler,109500.0,703,86000.0,17.28,0.431,0,Current,0,True,Approved,Tier 3: Near Prime
LN030926,2025-12-15,Two-Wheeler,74800.0,753,132000.0,16.45,0.196,0,Current,0,True,Approved,Tier 2: Prime
LN030930,2026-03-16,Two-Wheeler,100500.0,703,63000.0,17.28,0.299,11,Stage 1,0,True,Approved,Tier 3: Near Prime
LN030931,2025-12-04,Personal Loan,62600.0,654,467000.0,18.1,0.521,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030932,2024-12-27,Personal Loan,51800.0,688,216000.0,17.53,0.531,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030933,2024-08-03,Consumer Durable,108200.0,688,51000.0,17.53,0.389,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030936,2026-04-18,Personal Loan,104200.0,886,764000.0,14.23,0.5,0,Current,0,True,Approved,Tier 1: Prime Plus
LN030938,2026-07-21,Consumer Durable,109300.0,770,25000.0,16.17,0.466,0,Current,0,True,Approved,Tier 2: Prime
LN030939,2026-05-31,Personal Loan,155100.0,697,669000.0,17.38,0.352,15,Stage 1,0,True,Approved,Tier 4: Sub-Prime
LN030941,2026-07-30,Consumer Durable,15000.0,836,53000.0,15.07,0.505,0,Current,0,True,Approved,Tier 1: Prime Plus
LN030944,2025-01-22,Consumer Durable,33100.0,801,42000.0,15.65,0.392,0,Current,0,True,Approved,Tier 1: Prime Plus
LN030945,2025-04-30,Two-Wheeler,61300.0,773,83000.0,16.12,0.402,0,Current,0,True,Approved,Tier 2: Prime
LN030947,2025-01-23,Personal Loan,76800.0,694,476000.0,17.43,0.513,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030948,2024-09-11,Personal Loan,108300.0,727,408000.0,16.88,0.455,0,Current,0,True,Approved,Tier 3: Near Prime
LN030951,2025-01-11,Two-Wheeler,37200.0,700,68000.0,17.33,0.393,0,Current,0,True,Approved,Tier 3: Near Prime
LN030952,2026-06-06,Personal Loan,64900.0,713,106000.0,17.12,0.27,0,Current,0,True,Approved,Tier 3: Near Prime
LN030953,2026-07-11,Two-Wheeler,114700.0,862,84000.0,14.63,0.395,26,Stage 1,0,True,Approved,Tier 1: Prime Plus
LN030960,2026-06-27,Consumer Durable,19100.0,744,40000.0,16.6,0.283,53,Stage 2,0,True,Approved,Tier 3: Near Prime
LN030961,2026-07-30,Consumer Durable,29300.0,734,44000.0,16.77,0.209,0,Current,0,True,Approved,Tier 3: Near Prime
LN030962,2024-10-30,Two-Wheeler,50700.0,812,91000.0,15.47,0.429,0,Current,0,True,Approved,Tier 1: Prime Plus
LN030963,2025-09-16,Two-Wheeler,56200.0,820,71000.0,15.33,0.508,0,Current,0,True,Approved,Tier 1: Prime Plus
LN030966,2025-07-22,Consumer Durable,15700.0,737,69000.0,16.72,0.397,0,Current,0,True,Approved,Tier 3: Near Prime
LN030967,2025-10-29,Personal Loan,182100.0,656,185000.0,18.07,0.2,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030971,2026-03-18,Two-Wheeler,28900.0,670,55000.0,17.83,0.213,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030972,2025-06-17,Personal Loan,90600.0,820,376000.0,15.33,0.515,0,Current,0,True,Approved,Tier 1: Prime Plus
LN030976,2025-07-25,Two-Wheeler,47000.0,686,95000.0,17.57,0.372,39,Stage 2,0,True,Approved,Tier 4: Sub-Prime
LN030978,2025-11-08,Two-Wheeler,39000.0,705,97000.0,17.25,0.334,0,Current,0,True,Approved,Tier 3: Near Prime
LN030981,2025-12-25,Two-Wheeler,29700.0,681,54000.0,17.65,0.207,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030982,2025-03-20,Consumer Durable,38100.0,691,40000.0,17.48,0.449,41,Stage 2,0,True,Approved,Tier 4: Sub-Prime
LN030983,2025-10-11,Personal Loan,71600.0,652,441000.0,18.13,0.509,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030984,2026-02-25,Personal Loan,81200.0,754,169000.0,16.43,0.237,0,Current,0,True,Approved,Tier 2: Prime
LN030987,2025-01-27,Personal Loan,64100.0,687,280000.0,17.55,0.498,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN030988,2026-02-13,Personal Loan,189800.0,801,776000.0,15.65,0.355,0,Current,0,True,Approved,Tier 1: Prime Plus
LN030989,2025-02-23,Personal Loan,207800.0,768,463000.0,16.2,0.27,8,Stage 1,0,True,Approved,Tier 2: Prime
LN030990,2025-02-14,Consumer Durable,50400.0,842,72000.0,14.97,0.25,0,Current,0,True,Approved,Tier 1: Prime Plus
LN030992,2026-07-23,Consumer Durable,53000.0,654,74000.0,18.1,0.252,27,Stage 1,0,True,Approved,Tier 4: Sub-Prime
LN030993,2025-02-04,Consumer Durable,52600.0,784,59000.0,15.93,0.283,0,Current,0,True,Approved,Tier 2: Prime
LN030994,2026-06-14,Consumer Durable,23000.0,718,75000.0,17.03,0.296,0,Current,0,True,Approved,Tier 3: Near Prime
LN030995,2026-04-11,Consumer Durable,52800.0,737,20000.0,16.72,0.122,0,Current,0,True,Approved,Tier 3: Near Prime
LN030996,2026-03-20,Two-Wheeler,26200.0,900,43000.0,14.0,0.441,0,Current,0,True,Approved,Tier 1: Prime Plus
LN030998,2025-10-14,Personal Loan,70100.0,752,249000.0,16.47,0.385,0,Current,0,True,Approved,Tier 2: Prime
LN030999,2026-07-21,Two-Wheeler,67200.0,734,92000.0,16.77,0.454,0,Current,0,True,Approved,Tier 3: Near Prime
LN031000,2024-09-09,Consumer Durable,88700.0,818,54000.0,15.37,0.429,0,Current,0,True,Approved,Tier 1: Prime Plus
LN031003,2026-05-22,Two-Wheeler,106400.0,766,126000.0,16.23,0.517,0,Current,0,True,Approved,Tier 2: Prime
LN031004,2026-07-27,Two-Wheeler,37600.0,723,49000.0,16.95,0.367,0,Current,0,True,Approved,Tier 3: Near Prime
LN031005,2025-05-09,Consumer Durable,45000.0,730,59000.0,16.83,0.166,0,Current,0,True,Approved,Tier 3: Near Prime
LN031006,2024-12-01,Personal Loan,39600.0,665,211000.0,17.92,0.518,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN031007,2024-08-09,Two-Wheeler,31300.0,767,96000.0,16.22,0.504,0,Current,0,True,Approved,Tier 2: Prime
LN031009,2025-06-11,Consumer Durable,80900.0,854,34000.0,14.77,0.326,62,Stage 2,0,True,Approved,Tier 1: Prime Plus
LN031010,2026-04-01,Personal Loan,75800.0,729,139000.0,16.85,0.299,29,Stage 1,0,True,Approved,Tier 3: Near Prime
LN031011,2025-08-07,Consumer Durable,17700.0,717,25000.0,17.05,0.215,0,Current,0,True,Approved,Tier 3: Near Prime
LN031012,2025-02-12,Personal Loan,137200.0,741,288000.0,16.65,0.386,10,Stage 1,0,True,Approved,Tier 3: Near Prime
LN031016,2025-10-11,Two-Wheeler,24100.0,752,103000.0,16.47,0.419,0,Current,0,True,Approved,Tier 2: Prime
LN031017,2025-05-17,Personal Loan,120800.0,664,167000.0,17.93,0.209,15,Stage 1,0,True,Approved,Tier 4: Sub-Prime
LN031018,2026-07-08,Personal Loan,89600.0,726,853000.0,16.9,0.496,0,Current,0,True,Approved,Tier 3: Near Prime
LN031019,2026-05-31,Personal Loan,96500.0,727,213000.0,16.88,0.484,0,Current,0,True,Approved,Tier 3: Near Prime
LN031020,2025-01-17,Consumer Durable,45300.0,705,22000.0,17.25,0.376,4,Stage 1,0,True,Approved,Tier 3: Near Prime
LN031021,2024-08-28,Personal Loan,107400.0,845,260000.0,14.92,0.254,144,Stage 3 (Default),1,True,Approved,Tier 1: Prime Plus
LN031023,2026-04-17,Two-Wheeler,23400.0,767,134000.0,16.22,0.311,0,Current,0,True,Approved,Tier 2: Prime
LN031024,2025-03-14,Consumer Durable,89800.0,792,39000.0,15.8,0.492,2,Stage 1,0,True,Approved,Tier 2: Prime
LN031025,2025-04-04,Consumer Durable,28300.0,677,20000.0,17.72,0.138,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN031026,2026-06-29,Consumer Durable,47900.0,659,43000.0,18.02,0.149,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN031029,2026-05-16,Two-Wheeler,26600.0,668,54000.0,17.87,0.285,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN031030,2026-01-09,Consumer Durable,39100.0,708,60000.0,17.2,0.218,0,Current,0,True,Approved,Tier 3: Near Prime
LN031032,2025-11-27,Consumer Durable,71100.0,659,23000.0,18.02,0.168,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN031033,2026-05-25,Personal Loan,89900.0,786,373000.0,15.9,0.28,0,Current,0,True,Approved,Tier 2: Prime
LN031034,2026-07-20,Two-Wheeler,70700.0,730,116000.0,16.83,0.306,0,Current,0,True,Approved,Tier 3: Near Prime
LN031036,2025-11-14,Personal Loan,67200.0,776,353000.0,16.07,0.404,0,Current,0,True,Approved,Tier 2: Prime
LN031039,2026-02-12,Two-Wheeler,50500.0,726,124000.0,16.9,0.217,0,Current,0,True,Approved,Tier 3: Near Prime
LN031040,2026-05-08,Two-Wheeler,29300.0,698,107000.0,17.37,0.488,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN031041,2025-01-28,Two-Wheeler,50600.0,668,67000.0,17.87,0.478,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN031043,2024-12-19,Consumer Durable,74900.0,806,72000.0,15.57,0.145,0,Current,0,True,Approved,Tier 1: Prime Plus
LN031044,2026-06-04,Two-Wheeler,15800.0,651,47000.0,18.15,0.379,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN031046,2026-03-04,Two-Wheeler,65400.0,777,96000.0,16.05,0.172,0,Current,0,True,Approved,Tier 2: Prime
LN031049,2026-06-30,Two-Wheeler,112100.0,700,121000.0,17.33,0.237,0,Current,0,True,Approved,Tier 3: Near Prime
LN031050,2025-01-06,Two-Wheeler,32400.0,900,61000.0,14.0,0.393,0,Current,0,True,Approved,Tier 1: Prime Plus
LN031051,2025-09-10,Personal Loan,142100.0,900,147000.0,14.0,0.249,0,Current,0,True,Approved,Tier 1: Prime Plus
LN031052,2025-02-12,Personal Loan,69400.0,879,278000.0,14.35,0.441,0,Current,0,True,Approved,Tier 1: Prime Plus
LN031053,2025-09-04,Consumer Durable,111300.0,776,26000.0,16.07,0.379,0,Current,0,True,Approved,Tier 2: Prime
LN031054,2026-07-26,Personal Loan,64900.0,744,356000.0,16.6,0.51,0,Current,0,True,Approved,Tier 3: Near Prime
LN031058,2025-07-19,Two-Wheeler,37700.0,686,102000.0,17.57,0.549,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN031060,2025-10-18,Two-Wheeler,27700.0,758,51000.0,16.37,0.285,0,Current,0,True,Approved,Tier 2: Prime
LN031061,2025-11-06,Personal Loan,46900.0,900,99000.0,14.0,0.331,0,Current,0,True,Approved,Tier 1: Prime Plus
LN031062,2025-04-28,Consumer Durable,95300.0,757,64000.0,16.38,0.516,0,Current,0,True,Approved,Tier 2: Prime
LN031063,2025-01-08,Personal Loan,69500.0,684,482000.0,17.6,0.539,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN031064,2025-01-06,Two-Wheeler,30800.0,773,120000.0,16.12,0.477,0,Current,0,True,Approved,Tier 2: Prime
LN031065,2025-10-20,Consumer Durable,87600.0,665,75000.0,17.92,0.226,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN031067,2026-02-15,Personal Loan,59800.0,756,73000.0,16.4,0.339,0,Current,0,True,Approved,Tier 2: Prime
LN031070,2024-11-22,Two-Wheeler,54300.0,707,42000.0,17.22,0.478,0,Current,0,True,Approved,Tier 3: Near Prime
LN031071,2025-03-08,Personal Loan,32200.0,712,121000.0,17.13,0.515,0,Current,0,True,Approved,Tier 3: Near Prime
LN031072,2026-05-22,Personal Loan,130200.0,674,137000.0,17.77,0.221,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN031073,2026-01-20,Personal Loan,189100.0,843,405000.0,14.95,0.514,0,Current,0,True,Approved,Tier 1: Prime Plus
LN031075,2025-09-25,Two-Wheeler,83000.0,687,118000.0,17.55,0.192,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN031076,2026-04-29,Personal Loan,111300.0,748,130000.0,16.53,0.34,0,Current,0,True,Approved,Tier 3: Near Prime
LN031077,2026-01-22,Two-Wheeler,77600.0,840,137000.0,15.0,0.217,0,Current,0,True,Approved,Tier 1: Prime Plus
LN031079,2024-09-05,Two-Wheeler,37500.0,757,54000.0,16.38,0.431,0,Current,0,True,Approved,Tier 2: Prime
LN031081,2025-11-23,Consumer Durable,17300.0,897,35000.0,14.05,0.256,0,Current,0,True,Approved,Tier 1: Prime Plus
LN031082,2025-07-10,Two-Wheeler,88100.0,772,82000.0,16.13,0.352,0,Current,0,True,Approved,Tier 2: Prime
LN031085,2026-01-04,Personal Loan,31700.0,720,246000.0,17.0,0.428,0,Current,0,True,Approved,Tier 3: Near Prime
LN031086,2025-11-25,Two-Wheeler,42900.0,711,73000.0,17.15,0.419,0,Current,0,True,Approved,Tier 3: Near Prime
LN031088,2024-12-11,Personal Loan,122600.0,712,119000.0,17.13,0.479,0,Current,0,True,Approved,Tier 3: Near Prime
LN031089,2026-05-10,Personal Loan,82600.0,838,627000.0,15.03,0.504,0,Current,0,True,Approved,Tier 1: Prime Plus
LN031091,2025-02-18,Personal Loan,48000.0,716,64000.0,17.07,0.468,0,Current,0,True,Approved,Tier 3: Near Prime
LN031093,2025-08-31,Two-Wheeler,71800.0,683,126000.0,17.62,0.388,8,Stage 1,0,True,Approved,Tier 4: Sub-Prime
LN031095,2024-08-11,Consumer Durable,28100.0,752,38000.0,16.47,0.346,112,Stage 3 (Default),1,True,Approved,Tier 2: Prime
LN031096,2026-05-23,Personal Loan,78200.0,683,321000.0,17.62,0.301,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN031097,2026-04-25,Consumer Durable,114900.0,735,53000.0,16.75,0.467,0,Current,0,True,Approved,Tier 3: Near Prime
LN031102,2025-09-16,Consumer Durable,24000.0,685,30000.0,17.58,0.159,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN031104,2025-04-17,Consumer Durable,38400.0,655,39000.0,18.08,0.367,32,Stage 2,0,True,Approved,Tier 4: Sub-Prime
LN031105,2024-08-18,Two-Wheeler,66400.0,652,141000.0,18.13,0.229,10,Stage 1,0,True,Approved,Tier 4: Sub-Prime
LN031106,2025-12-14,Consumer Durable,69500.0,661,23000.0,17.98,0.448,25,Stage 1,0,True,Approved,Tier 4: Sub-Prime
LN031107,2025-08-05,Consumer Durable,25000.0,770,23000.0,16.17,0.319,45,Stage 2,0,True,Approved,Tier 2: Prime
LN031108,2024-10-21,Personal Loan,73200.0,676,576000.0,17.73,0.529,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN031109,2025-08-21,Two-Wheeler,64500.0,792,87000.0,15.8,0.283,0,Current,0,True,Approved,Tier 2: Prime
LN031110,2025-12-23,Consumer Durable,43700.0,810,39000.0,15.5,0.32,0,Current,0,True,Approved,Tier 1: Prime Plus
LN031113,2025-10-24,Two-Wheeler,44200.0,656,130000.0,18.07,0.366,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN031114,2026-02-24,Two-Wheeler,28000.0,774,51000.0,16.1,0.453,0,Current,0,True,Approved,Tier 2: Prime
LN031123,2026-07-02,Consumer Durable,30700.0,900,64000.0,14.0,0.384,0,Current,0,True,Approved,Tier 1: Prime Plus
LN031126,2025-11-14,Two-Wheeler,15000.0,714,43000.0,17.1,0.235,0,Current,0,True,Approved,Tier 3: Near Prime
LN031127,2025-11-15,Two-Wheeler,28200.0,662,144000.0,17.97,0.373,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN031131,2025-01-26,Personal Loan,59600.0,890,345000.0,14.17,0.422,0,Current,0,True,Approved,Tier 1: Prime Plus
LN031134,2025-08-13,Consumer Durable,60500.0,707,66000.0,17.22,0.516,0,Current,0,True,Approved,Tier 3: Near Prime
LN031135,2024-10-31,Two-Wheeler,44200.0,722,90000.0,16.97,0.409,171,Stage 3 (Default),1,True,Approved,Tier 3: Near Prime
LN031136,2025-03-23,Two-Wheeler,16100.0,777,121000.0,16.05,0.376,0,Current,0,True,Approved,Tier 2: Prime
LN031138,2025-03-19,Consumer Durable,25700.0,714,43000.0,17.1,0.197,0,Current,0,True,Approved,Tier 3: Near Prime
LN031139,2024-08-15,Two-Wheeler,117500.0,806,97000.0,15.57,0.518,0,Current,0,True,Approved,Tier 1: Prime Plus
LN031142,2026-06-21,Two-Wheeler,56200.0,792,86000.0,15.8,0.349,0,Current,0,True,Approved,Tier 2: Prime
LN031143,2026-01-23,Consumer Durable,53500.0,719,63000.0,17.02,0.255,0,Current,0,True,Approved,Tier 3: Near Prime
LN031145,2025-06-30,Two-Wheeler,146700.0,711,135000.0,17.15,0.274,62,Stage 2,0,True,Approved,Tier 3: Near Prime
LN031146,2026-01-20,Personal Loan,114100.0,736,92000.0,16.73,0.443,0,Current,0,True,Approved,Tier 3: Near Prime
LN031147,2025-03-19,Consumer Durable,122400.0,736,56000.0,16.73,0.491,0,Current,0,True,Approved,Tier 3: Near Prime
LN031148,2025-01-23,Consumer Durable,59800.0,781,43000.0,15.98,0.515,0,Current,0,True,Approved,Tier 2: Prime
LN031149,2026-06-16,Personal Loan,40000.0,778,50000.0,16.03,0.213,0,Current,0,True,Approved,Tier 2: Prime
LN031151,2025-05-10,Two-Wheeler,27000.0,737,113000.0,16.72,0.306,0,Current,0,True,Approved,Tier 3: Near Prime
LN031154,2026-02-06,Personal Loan,44000.0,826,56000.0,15.23,0.465,0,Current,0,True,Approved,Tier 1: Prime Plus
LN031156,2026-01-07,Personal Loan,46200.0,737,215000.0,16.72,0.487,0,Current,0,True,Approved,Tier 3: Near Prime
LN031158,2024-10-06,Personal Loan,73000.0,675,517000.0,17.75,0.363,52,Stage 2,0,True,Approved,Tier 4: Sub-Prime
LN031159,2025-09-08,Two-Wheeler,42300.0,834,107000.0,15.1,0.442,14,Stage 1,0,True,Approved,Tier 1: Prime Plus
LN031160,2026-05-29,Two-Wheeler,30200.0,661,97000.0,17.98,0.267,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN031163,2025-01-24,Consumer Durable,50500.0,770,46000.0,16.17,0.441,0,Current,0,True,Approved,Tier 2: Prime
LN031165,2025-12-07,Consumer Durable,40500.0,760,62000.0,16.33,0.283,50,Stage 2,0,True,Approved,Tier 2: Prime
LN031166,2025-05-30,Two-Wheeler,36500.0,677,54000.0,17.72,0.442,160,Stage 3 (Default),1,True,Approved,Tier 4: Sub-Prime
LN031170,2025-12-30,Two-Wheeler,28800.0,669,108000.0,17.85,0.346,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN031172,2025-01-07,Consumer Durable,42500.0,771,19000.0,16.15,0.197,0,Current,0,True,Approved,Tier 2: Prime
LN031173,2026-02-27,Two-Wheeler,122600.0,780,91000.0,16.0,0.303,0,Current,0,True,Approved,Tier 2: Prime
LN031174,2024-10-11,Personal Loan,30400.0,768,136000.0,16.2,0.381,0,Current,0,True,Approved,Tier 2: Prime
LN031175,2026-02-27,Personal Loan,38300.0,826,156000.0,15.23,0.402,0,Current,0,True,Approved,Tier 1: Prime Plus
LN031177,2026-02-14,Personal Loan,47900.0,773,181000.0,16.12,0.406,0,Current,0,True,Approved,Tier 2: Prime
LN031180,2024-08-05,Two-Wheeler,112700.0,760,144000.0,16.33,0.536,0,Current,0,True,Approved,Tier 2: Prime
LN031182,2025-02-14,Two-Wheeler,78600.0,678,134000.0,17.7,0.192,0,Current,0,True,Approved,Tier 4: Sub-Prime
