loan_id,origination_date,loan_product,monthly_income_inr,cibil_score,loan_amount_inr,interest_rate_pct,dti_ratio,days_past_due,ind_as_stage,default_flag
LN027049,2025-08-04,Two-Wheeler,75100.0,536,120000.0,20.07,0.551,36,Stage 2,0
LN027050,2025-07-17,Consumer Durable,83000.0,669,31000.0,17.85,0.341,7,Stage 1,0
LN027051,2026-06-24,Two-Wheeler,48700.0,692,74000.0,17.47,0.417,25,Stage 1,0
LN027052,2025-05-22,Personal Loan,86800.0,900,834000.0,14.0,0.688,0,Current,0
LN027053,2025-10-01,Personal Loan,58500.0,609,304000.0,18.85,0.608,74,Stage 2,0
LN027054,2024-11-23,Personal Loan,97500.0,737,292000.0,16.72,0.507,14,Stage 1,0
LN027055,2025-08-31,Two-Wheeler,24300.0,755,55000.0,16.42,0.205,0,Current,0
LN027056,2026-01-31,Personal Loan,53600.0,809,409000.0,15.52,0.645,0,Current,0
LN027057,2026-06-18,Personal Loan,55300.0,670,350000.0,17.83,0.63,0,Current,0
LN027058,2025-06-19,Personal Loan,24500.0,589,273000.0,19.18,0.744,0,Current,0
LN027059,2024-10-18,Personal Loan,25900.0,801,196000.0,15.65,0.529,0,Current,0
LN027060,2025-03-03,Personal Loan,19000.0,812,530000.0,15.47,1.304,16,Stage 1,0
LN027061,2026-04-22,Personal Loan,50400.0,706,881000.0,17.23,1.044,0,Current,0
LN027062,2025-07-17,Two-Wheeler,37600.0,718,135000.0,17.03,0.533,0,Current,0
LN027063,2025-11-23,Personal Loan,22600.0,567,172000.0,19.55,0.597,0,Current,0
LN027064,2025-11-05,Two-Wheeler,101800.0,869,93000.0,14.52,0.316,0,Current,0
LN027065,2025-03-30,Personal Loan,62300.0,810,130000.0,15.5,0.454,0,Current,0
LN027066,2024-09-27,Personal Loan,31700.0,642,274000.0,18.3,0.426,0,Current,0
LN027067,2025-08-21,Two-Wheeler,55400.0,801,46000.0,15.65,0.402,0,Current,0
LN027068,2025-06-10,Personal Loan,42500.0,542,276000.0,19.97,0.501,0,Current,0
LN027069,2025-10-27,Two-Wheeler,19200.0,699,95000.0,17.35,0.512,0,Current,0
LN027070,2025-07-11,Two-Wheeler,57800.0,701,105000.0,17.32,0.31,23,Stage 1,0
LN027071,2025-01-06,Consumer Durable,131100.0,626,50000.0,18.57,0.235,0,Current,0
LN027072,2025-05-23,Personal Loan,114400.0,711,723000.0,17.15,0.457,0,Current,0
LN027073,2025-05-23,Personal Loan,52200.0,724,498000.0,16.93,0.454,0,Current,0
LN027074,2025-07-29,Two-Wheeler,37700.0,783,77000.0,15.95,0.318,0,Current,0
LN027075,2026-03-30,Personal Loan,68700.0,867,69000.0,14.55,0.325,0,Current,0
LN027076,2025-06-06,Personal Loan,57500.0,759,872000.0,16.35,0.774,0,Current,0
LN027077,2024-11-17,Two-Wheeler,45100.0,900,68000.0,14.0,0.424,0,Current,0
LN027078,2025-01-10,Personal Loan,149700.0,735,193000.0,16.75,0.387,0,Current,0
LN027079,2025-05-26,Personal Loan,38700.0,656,579000.0,18.07,0.91,0,Current,0
LN027080,2024-10-31,Two-Wheeler,87100.0,663,77000.0,17.95,0.502,27,Stage 1,0
LN027081,2025-09-09,Consumer Durable,53400.0,714,66000.0,17.1,0.348,0,Current,0
LN027082,2025-04-16,Consumer Durable,53600.0,661,37000.0,17.98,0.26,0,Current,0
LN027083,2025-03-08,Personal Loan,18200.0,790,189000.0,15.83,0.531,0,Current,0
LN027084,2025-11-03,Two-Wheeler,94900.0,708,78000.0,17.2,0.297,0,Current,0
LN027085,2025-10-22,Personal Loan,81000.0,745,78000.0,16.58,0.251,0,Current,0
LN027086,2024-11-16,Personal Loan,54900.0,642,231000.0,18.3,0.293,0,Current,0
LN027087,2024-10-11,Two-Wheeler,91200.0,779,90000.0,16.02,0.311,0,Current,0
LN027088,2026-01-31,Personal Loan,62900.0,670,928000.0,17.83,0.648,0,Current,0
LN027089,2025-12-06,Personal Loan,22500.0,813,435000.0,15.45,0.891,0,Current,0
LN027090,2026-06-01,Consumer Durable,27400.0,671,37000.0,17.82,0.296,0,Current,0
LN027091,2025-10-23,Consumer Durable,47300.0,666,31000.0,17.9,0.186,0,Current,0
LN027092,2025-08-05,Two-Wheeler,17800.0,647,123000.0,18.22,0.492,0,Current,0
LN027093,2026-06-28,Consumer Durable,96100.0,615,44000.0,18.75,0.296,8,Stage 1,0
LN027094,2026-03-31,Two-Wheeler,43100.0,826,108000.0,15.23,0.494,0,Current,0
LN027095,2025-11-25,Personal Loan,53200.0,825,253000.0,15.25,0.372,179,Stage 3 (Default),1
LN027096,2025-06-28,Two-Wheeler,27200.0,785,108000.0,15.92,0.56,0,Current,0
LN027097,2026-01-29,Personal Loan,72300.0,693,935000.0,17.45,0.873,0,Current,0
LN027098,2025-03-24,Personal Loan,45000.0,594,252000.0,19.1,0.622,0,Current,0
LN027099,2026-03-02,Consumer Durable,40300.0,790,31000.0,15.83,0.405,0,Current,0
LN027100,2026-01-26,Personal Loan,114300.0,644,878000.0,18.27,0.588,0,Current,0
LN027101,2026-02-27,Personal Loan,107500.0,657,622000.0,18.05,0.37,0,Current,0
LN027102,2026-06-17,Personal Loan,76900.0,721,638000.0,16.98,0.696,0,Current,0
LN027103,2025-01-16,Personal Loan,55600.0,782,558000.0,15.97,0.747,0,Current,0
LN027104,2026-05-05,Consumer Durable,36000.0,774,39000.0,16.1,0.508,0,Current,0
LN027105,2026-02-09,Two-Wheeler,41200.0,786,95000.0,15.9,0.282,0,Current,0
LN027106,2025-06-26,Two-Wheeler,40100.0,605,92000.0,18.92,0.514,169,Stage 3 (Default),1
LN027107,2025-11-25,Two-Wheeler,62000.0,707,98000.0,17.22,0.293,0,Current,0
LN027108,2026-04-15,Two-Wheeler,48100.0,755,136000.0,16.42,0.33,6,Stage 1,0
LN027109,2026-01-07,Two-Wheeler,48800.0,592,147000.0,19.13,0.539,0,Current,0
LN027110,2024-11-08,Two-Wheeler,123600.0,714,104000.0,17.1,0.307,0,Current,0
LN027111,2025-05-14,Consumer Durable,97400.0,720,33000.0,17.0,0.226,0,Current,0
LN027112,2025-11-05,Consumer Durable,30700.0,623,51000.0,18.62,0.483,0,Current,0
LN027113,2026-01-11,Consumer Durable,58600.0,742,58000.0,16.63,0.213,0,Current,0
LN027114,2025-06-22,Two-Wheeler,30800.0,777,91000.0,16.05,0.305,0,Current,0
LN027115,2024-11-09,Consumer Durable,70400.0,694,58000.0,17.43,0.318,0,Current,0
LN027116,2026-07-15,Personal Loan,156000.0,839,164000.0,15.02,0.351,0,Current,0
LN027117,2025-09-24,Consumer Durable,39600.0,785,55000.0,15.92,0.2,0,Current,0
LN027118,2026-01-07,Consumer Durable,78800.0,679,33000.0,17.68,0.409,0,Current,0
LN027119,2025-08-24,Consumer Durable,129100.0,763,66000.0,16.28,0.251,0,Current,0
LN027120,2025-09-05,Consumer Durable,45200.0,573,58000.0,19.45,0.273,6,Stage 1,0
LN027121,2024-11-30,Personal Loan,65900.0,852,209000.0,14.8,0.403,0,Current,0
LN027122,2026-01-15,Personal Loan,137200.0,759,802000.0,16.35,0.375,0,Current,0
LN027123,2025-01-16,Personal Loan,28000.0,748,900000.0,16.53,1.396,0,Current,0
LN027124,2025-09-13,Two-Wheeler,26300.0,659,146000.0,18.02,0.541,0,Current,0
LN027125,2025-07-17,Personal Loan,23200.0,623,970000.0,18.62,1.784,7,Stage 1,0
LN027126,2024-10-27,Personal Loan,77100.0,794,483000.0,15.77,0.418,0,Current,0
LN027127,2026-03-05,Two-Wheeler,26700.0,756,84000.0,16.4,0.328,0,Current,0
LN027128,2024-09-11,Two-Wheeler,68600.0,746,111000.0,16.57,0.383,0,Current,0
LN027129,2024-10-15,Consumer Durable,110800.0,774,54000.0,16.1,0.25,0,Current,0
LN027130,2024-08-15,Two-Wheeler,33000.0,678,88000.0,17.7,0.479,25,Stage 1,0
LN027131,2025-12-18,Two-Wheeler,31000.0,708,101000.0,17.2,0.311,0,Current,0
LN027132,2026-03-03,Two-Wheeler,73300.0,726,120000.0,16.9,0.261,0,Current,0
LN027133,2025-06-07,Consumer Durable,50400.0,649,20000.0,18.18,0.182,0,Current,0
LN027134,2025-01-28,Personal Loan,15000.0,758,759000.0,16.37,2.096,129,Stage 3 (Default),1
LN027135,2025-08-21,Personal Loan,122900.0,701,683000.0,17.32,0.475,0,Current,0
LN027136,2025-07-08,Consumer Durable,68300.0,705,76000.0,17.25,0.193,0,Current,0
LN027137,2025-04-30,Two-Wheeler,39000.0,735,80000.0,16.75,0.177,28,Stage 1,0
LN027138,2026-04-01,Two-Wheeler,38100.0,727,121000.0,16.88,0.261,0,Current,0
LN027139,2025-11-10,Personal Loan,74600.0,723,278000.0,16.95,0.415,0,Current,0
LN027140,2025-06-30,Personal Loan,47700.0,571,522000.0,19.48,0.668,0,Current,0
LN027141,2026-04-29,Two-Wheeler,50700.0,700,54000.0,17.33,0.14,0,Current,0
LN027142,2025-10-15,Personal Loan,53700.0,719,747000.0,17.02,0.788,0,Current,0
LN027143,2026-07-14,Personal Loan,30000.0,637,764000.0,18.38,1.186,0,Current,0
LN027144,2024-11-01,Personal Loan,39500.0,665,619000.0,17.92,0.852,0,Current,0
LN027145,2024-09-06,Two-Wheeler,43800.0,864,82000.0,14.6,0.456,0,Current,0
LN027146,2025-05-23,Two-Wheeler,31100.0,766,55000.0,16.23,0.482,0,Current,0
LN027147,2025-03-05,Consumer Durable,57800.0,710,61000.0,17.17,0.468,0,Current,0
LN027148,2024-11-12,Two-Wheeler,65600.0,650,149000.0,18.17,0.545,0,Current,0
LN027149,2025-10-01,Consumer Durable,134800.0,714,46000.0,17.1,0.332,0,Current,0
LN027150,2024-11-26,Two-Wheeler,31100.0,888,68000.0,14.2,0.322,0,Current,0
LN027151,2026-07-09,Two-Wheeler,83600.0,692,54000.0,17.47,0.133,0,Current,0
LN027152,2026-05-11,Personal Loan,115300.0,708,288000.0,17.2,0.54,0,Current,0
LN027153,2025-06-23,Personal Loan,86700.0,583,204000.0,19.28,0.273,0,Current,0
LN027154,2024-08-13,Two-Wheeler,36400.0,639,141000.0,18.35,0.53,0,Current,0
LN027155,2025-02-05,Personal Loan,40700.0,702,568000.0,17.3,0.64,0,Current,0
LN027156,2026-07-21,Two-Wheeler,121900.0,738,96000.0,16.7,0.492,0,Current,0
LN027157,2025-06-28,Two-Wheeler,43800.0,892,77000.0,14.13,0.292,0,Current,0
LN027158,2026-07-09,Consumer Durable,48100.0,683,59000.0,17.62,0.154,79,Stage 2,0
LN027159,2026-07-29,Consumer Durable,36600.0,709,36000.0,17.18,0.195,150,Stage 3 (Default),1
LN027160,2025-04-11,Personal Loan,78000.0,749,771000.0,16.52,0.593,0,Current,0
LN027161,2025-05-28,Personal Loan,15000.0,704,118000.0,17.27,0.516,0,Current,0
LN027162,2025-03-09,Two-Wheeler,30200.0,758,117000.0,16.37,0.284,0,Current,0
LN027163,2024-11-17,Personal Loan,27200.0,810,632000.0,15.5,1.045,0,Current,0
LN027164,2026-02-24,Personal Loan,127100.0,861,647000.0,14.65,0.413,0,Current,0
LN027165,2025-03-10,Consumer Durable,56300.0,531,32000.0,20.15,0.418,0,Current,0
LN027166,2025-08-16,Consumer Durable,43400.0,619,63000.0,18.68,0.167,0,Current,0
LN027167,2025-08-13,Two-Wheeler,43400.0,692,139000.0,17.47,0.274,0,Current,0
LN027168,2025-05-18,Two-Wheeler,21400.0,743,61000.0,16.62,0.283,0,Current,0
LN027169,2025-05-14,Personal Loan,110600.0,676,307000.0,17.73,0.37,0,Current,0
LN027170,2025-12-19,Two-Wheeler,39700.0,692,90000.0,17.47,0.232,0,Current,0
LN027171,2025-04-28,Personal Loan,70000.0,752,984000.0,16.47,0.598,0,Current,0
LN027172,2025-09-09,Two-Wheeler,33100.0,572,73000.0,19.47,0.496,51,Stage 2,0
LN027173,2024-08-01,Personal Loan,47300.0,630,663000.0,18.5,0.68,0,Current,0
LN027174,2024-09-22,Consumer Durable,28200.0,794,60000.0,15.77,0.522,0,Current,0
LN027175,2025-07-04,Two-Wheeler,42200.0,664,107000.0,17.93,0.52,0,Current,0
LN027176,2025-05-12,Two-Wheeler,91500.0,855,68000.0,14.75,0.238,0,Current,0
LN027177,2026-04-24,Consumer Durable,52200.0,740,18000.0,16.67,0.222,0,Current,0
LN027178,2026-02-11,Personal Loan,61400.0,852,729000.0,14.8,0.657,0,Current,0
LN027179,2026-04-03,Personal Loan,50900.0,825,514000.0,15.25,0.77,0,Current,0
LN027180,2025-05-24,Consumer Durable,130400.0,694,65000.0,17.43,0.18,0,Current,0
LN027181,2024-12-22,Consumer Durable,30000.0,599,63000.0,19.02,0.381,0,Current,0
LN027182,2025-03-30,Two-Wheeler,45100.0,756,88000.0,16.4,0.283,0,Current,0
LN027183,2025-12-30,Personal Loan,54900.0,697,285000.0,17.38,0.508,0,Current,0
LN027184,2026-04-10,Two-Wheeler,27000.0,706,46000.0,17.23,0.247,0,Current,0
LN027185,2026-02-18,Personal Loan,52900.0,694,828000.0,17.43,0.948,0,Current,0
LN027186,2025-12-04,Two-Wheeler,49900.0,616,49000.0,18.73,0.343,21,Stage 1,0
LN027187,2025-06-13,Personal Loan,52500.0,759,393000.0,16.35,0.637,79,Stage 2,0
LN027188,2024-10-30,Consumer Durable,52600.0,661,72000.0,17.98,0.227,0,Current,0
LN027189,2025-05-07,Personal Loan,32800.0,651,803000.0,18.15,1.235,0,Current,0
LN027190,2025-05-02,Consumer Durable,18500.0,699,25000.0,17.35,0.413,0,Current,0
LN027191,2025-06-23,Personal Loan,54700.0,805,229000.0,15.58,0.557,3,Stage 1,0
LN027192,2025-04-14,Personal Loan,28700.0,710,574000.0,17.17,0.909,119,Stage 3 (Default),1
LN027193,2026-01-05,Consumer Durable,46400.0,638,59000.0,18.37,0.344,0,Current,0
LN027194,2025-03-09,Personal Loan,31300.0,729,250000.0,16.85,0.476,0,Current,0
LN027195,2025-08-26,Two-Wheeler,20200.0,822,100000.0,15.3,0.64,0,Current,0
LN027196,2025-10-26,Personal Loan,60900.0,785,300000.0,15.92,0.313,0,Current,0
LN027197,2025-08-01,Two-Wheeler,74600.0,576,122000.0,19.4,0.317,63,Stage 2,0
LN027198,2026-03-13,Personal Loan,95000.0,736,965000.0,16.73,0.505,0,Current,0
LN027199,2026-06-18,Personal Loan,37500.0,819,827000.0,15.35,1.116,0,Current,0
LN027200,2024-09-19,Two-Wheeler,50200.0,730,130000.0,16.83,0.443,6,Stage 1,0
LN027201,2025-04-25,Personal Loan,60100.0,595,592000.0,19.08,0.852,57,Stage 2,0
LN027202,2026-03-10,Personal Loan,90500.0,592,196000.0,19.13,0.415,0,Current,0
LN027203,2025-03-19,Two-Wheeler,17200.0,648,90000.0,18.2,0.596,120,Stage 3 (Default),1
LN027204,2024-09-11,Two-Wheeler,20300.0,608,145000.0,18.87,0.481,0,Current,0
LN027205,2025-07-13,Personal Loan,112800.0,623,146000.0,18.62,0.363,0,Current,0
LN027206,2025-06-04,Two-Wheeler,17800.0,606,57000.0,18.9,0.528,178,Stage 3 (Default),1
LN027207,2026-06-30,Consumer Durable,85000.0,701,25000.0,17.32,0.423,0,Current,0
LN027208,2025-04-18,Personal Loan,108900.0,677,77000.0,17.72,0.444,0,Current,0
LN027209,2025-01-21,Two-Wheeler,79400.0,707,105000.0,17.22,0.362,0,Current,0
LN027210,2026-02-18,Two-Wheeler,26900.0,765,115000.0,16.25,0.314,0,Current,0
LN027211,2025-06-30,Personal Loan,28700.0,617,743000.0,18.72,1.297,0,Current,0
LN027212,2026-05-12,Personal Loan,47400.0,849,697000.0,14.85,0.657,0,Current,0
LN027213,2026-02-16,Personal Loan,140200.0,791,528000.0,15.82,0.3,0,Current,0
LN027214,2025-12-06,Two-Wheeler,139500.0,569,91000.0,19.52,0.42,0,Current,0
LN027215,2024-08-20,Personal Loan,58700.0,746,289000.0,16.57,0.453,0,Current,0
LN027216,2025-02-25,Consumer Durable,18800.0,675,41000.0,17.75,0.449,0,Current,0
LN027217,2026-05-25,Two-Wheeler,54000.0,733,83000.0,16.78,0.409,0,Current,0
LN027218,2026-04-05,Personal Loan,43300.0,750,134000.0,16.5,0.583,0,Current,0
LN027219,2025-04-20,Two-Wheeler,49700.0,676,72000.0,17.73,0.245,2,Stage 1,0
LN027220,2024-09-26,Consumer Durable,18100.0,697,57000.0,17.38,0.301,0,Current,0
LN027221,2025-02-24,Personal Loan,56700.0,668,70000.0,17.87,0.536,0,Current,0
LN027222,2026-07-12,Personal Loan,19900.0,740,52000.0,16.67,0.23,50,Stage 2,0
LN027223,2024-09-15,Two-Wheeler,15000.0,705,53000.0,17.25,0.502,84,Stage 2,0
LN027224,2025-05-01,Personal Loan,56100.0,746,973000.0,16.57,0.784,0,Current,0
LN027225,2025-11-06,Personal Loan,155000.0,696,458000.0,17.4,0.428,0,Current,0
LN027226,2025-01-14,Personal Loan,29700.0,583,819000.0,19.28,1.475,0,Current,0
LN027227,2025-04-11,Personal Loan,36900.0,708,707000.0,17.2,0.831,11,Stage 1,0
LN027228,2024-12-29,Personal Loan,83900.0,766,182000.0,16.23,0.355,0,Current,0
LN027229,2025-03-18,Consumer Durable,98500.0,797,63000.0,15.72,0.333,0,Current,0
LN027230,2026-04-12,Consumer Durable,52200.0,576,66000.0,19.4,0.286,0,Current,0
LN027231,2025-03-27,Personal Loan,32000.0,718,779000.0,17.03,0.987,0,Current,0
LN027232,2025-03-15,Personal Loan,108600.0,808,64000.0,15.53,0.395,0,Current,0
LN027233,2025-02-06,Personal Loan,23400.0,675,452000.0,17.75,1.006,26,Stage 1,0
LN027234,2026-01-01,Personal Loan,35900.0,818,121000.0,15.37,0.27,0,Current,0
LN027235,2025-11-15,Personal Loan,69800.0,546,175000.0,19.9,0.5,79,Stage 2,0
LN027236,2025-04-27,Personal Loan,19100.0,642,699000.0,18.3,1.818,17,Stage 1,0
LN027237,2026-03-23,Consumer Durable,61900.0,620,38000.0,18.67,0.364,0,Current,0
LN027238,2025-08-15,Personal Loan,97100.0,723,83000.0,16.95,0.162,0,Current,0
LN027239,2026-01-22,Personal Loan,134000.0,689,413000.0,17.52,0.213,0,Current,0
LN027240,2024-09-26,Personal Loan,38800.0,811,275000.0,15.48,0.733,0,Current,0
LN027241,2025-09-23,Personal Loan,37600.0,795,813000.0,15.75,1.03,0,Current,0
LN027242,2025-01-09,Consumer Durable,75300.0,682,54000.0,17.63,0.461,0,Current,0
LN027243,2025-10-07,Personal Loan,33800.0,776,406000.0,16.07,0.877,0,Current,0
LN027244,2025-07-28,Consumer Durable,40700.0,649,63000.0,18.18,0.296,0,Current,0
LN027245,2026-05-18,Personal Loan,59500.0,786,821000.0,15.9,0.975,0,Current,0
LN027246,2025-10-03,Two-Wheeler,61300.0,570,46000.0,19.5,0.243,0,Current,0
LN027247,2025-12-14,Consumer Durable,15600.0,900,79000.0,14.0,0.323,0,Current,0
LN027248,2024-08-27,Personal Loan,24300.0,763,168000.0,16.28,0.558,0,Current,0
LN027249,2026-07-16,Personal Loan,16300.0,858,581000.0,14.7,1.646,80,Stage 2,0
LN027250,2024-12-13,Two-Wheeler,18000.0,780,116000.0,16.0,0.657,0,Current,0
LN027251,2024-09-20,Personal Loan,25100.0,656,271000.0,18.07,0.754,0,Current,0
LN027252,2024-12-12,Two-Wheeler,42900.0,464,145000.0,21.27,0.325,0,Current,0
LN027253,2024-12-05,Personal Loan,45500.0,660,613000.0,18.0,0.783,0,Current,0
LN027254,2024-10-30,Personal Loan,15000.0,773,375000.0,16.12,1.074,85,Stage 2,0
LN027255,2025-01-25,Personal Loan,28000.0,590,191000.0,19.17,0.524,0,Current,0
LN027256,2026-02-18,Consumer Durable,19700.0,875,19000.0,14.42,0.268,0,Current,0
LN027257,2025-07-24,Personal Loan,43500.0,704,403000.0,17.27,0.732,21,Stage 1,0
LN027258,2026-02-15,Personal Loan,33100.0,900,84000.0,14.0,0.202,0,Current,0
LN027259,2025-04-27,Two-Wheeler,104300.0,671,129000.0,17.82,0.216,0,Current,0
LN027260,2024-11-12,Personal Loan,45100.0,766,517000.0,16.23,0.861,0,Current,0
LN027261,2024-10-28,Personal Loan,34100.0,763,483000.0,16.28,0.717,0,Current,0
LN027262,2025-07-22,Personal Loan,41900.0,591,573000.0,19.15,0.795,1,Stage 1,0
LN027263,2026-07-13,Two-Wheeler,33300.0,752,90000.0,16.47,0.291,0,Current,0
LN027264,2025-10-28,Two-Wheeler,109600.0,764,120000.0,16.27,0.492,0,Current,0
LN027265,2025-07-18,Personal Loan,40100.0,779,279000.0,16.02,0.615,0,Current,0
LN027266,2025-03-22,Personal Loan,64400.0,821,117000.0,15.32,0.224,0,Current,0
LN027267,2025-03-05,Two-Wheeler,78700.0,594,148000.0,19.1,0.551,0,Current,0
LN027268,2025-03-27,Two-Wheeler,33000.0,762,117000.0,16.3,0.357,0,Current,0
LN027269,2026-05-18,Personal Loan,16600.0,622,755000.0,18.63,1.906,122,Stage 3 (Default),1
LN027270,2026-01-03,Personal Loan,36700.0,638,113000.0,18.37,0.249,0,Current,0
LN027271,2025-12-07,Personal Loan,71900.0,631,889000.0,18.48,0.829,0,Current,0
LN027272,2024-09-29,Two-Wheeler,17700.0,737,91000.0,16.72,0.329,0,Current,0
LN027273,2024-10-06,Consumer Durable,57100.0,774,49000.0,16.1,0.302,0,Current,0
LN027274,2025-08-27,Personal Loan,81100.0,695,535000.0,17.42,0.634,0,Current,0
LN027275,2026-02-07,Personal Loan,113000.0,716,88000.0,17.07,0.284,0,Current,0
LN027276,2025-05-19,Personal Loan,73600.0,594,520000.0,19.1,0.676,153,Stage 3 (Default),1
LN027277,2025-02-11,Personal Loan,58400.0,746,678000.0,16.57,0.7,79,Stage 2,0
LN027278,2025-07-24,Personal Loan,54800.0,680,942000.0,17.67,0.792,0,Current,0
LN027279,2026-04-14,Consumer Durable,23700.0,633,36000.0,18.45,0.299,0,Current,0
LN027280,2026-02-15,Personal Loan,27800.0,517,763000.0,20.38,1.197,0,Current,0
LN027281,2025-10-28,Two-Wheeler,17300.0,637,120000.0,18.38,0.474,0,Current,0
LN027282,2026-03-28,Personal Loan,51200.0,698,609000.0,17.37,0.568,114,Stage 3 (Default),1
LN027283,2025-01-11,Consumer Durable,63900.0,764,59000.0,16.27,0.382,0,Current,0
LN027284,2026-07-29,Two-Wheeler,52600.0,637,78000.0,18.38,0.175,0,Current,0
LN027285,2024-10-18,Personal Loan,58100.0,692,694000.0,17.47,0.839,0,Current,0
LN027286,2025-04-28,Consumer Durable,77300.0,839,30000.0,15.02,0.478,0,Current,0
LN027287,2024-11-01,Personal Loan,22100.0,812,841000.0,15.47,1.82,0,Current,0
LN027288,2026-03-17,Two-Wheeler,50900.0,676,66000.0,17.73,0.43,0,Current,0
LN027289,2025-10-29,Consumer Durable,56800.0,680,28000.0,17.67,0.452,0,Current,0
LN027290,2025-12-09,Personal Loan,37000.0,867,864000.0,14.55,1.112,0,Current,0
LN027291,2024-08-11,Two-Wheeler,15000.0,733,132000.0,16.78,0.807,63,Stage 2,0
LN027292,2025-08-13,Consumer Durable,26500.0,692,63000.0,17.47,0.216,0,Current,0
LN027293,2025-02-03,Consumer Durable,36100.0,711,69000.0,17.15,0.283,0,Current,0
LN027294,2025-08-25,Two-Wheeler,53600.0,647,115000.0,18.22,0.496,0,Current,0
LN027295,2026-01-24,Personal Loan,50000.0,605,370000.0,18.92,0.61,0,Current,0
LN027296,2025-02-09,Two-Wheeler,155400.0,694,57000.0,17.43,0.462,0,Current,0
LN027297,2026-06-24,Two-Wheeler,86400.0,817,128000.0,15.38,0.202,38,Stage 2,0
LN027298,2024-09-19,Two-Wheeler,48300.0,702,92000.0,17.3,0.345,0,Current,0
LN027299,2025-06-25,Consumer Durable,52700.0,700,67000.0,17.33,0.431,0,Current,0
LN027300,2025-03-08,Personal Loan,105100.0,768,108000.0,16.2,0.182,0,Current,0
LN027301,2024-09-27,Personal Loan,107500.0,729,600000.0,16.85,0.657,0,Current,0
LN027302,2026-04-17,Two-Wheeler,59900.0,598,127000.0,19.03,0.27,0,Current,0
LN027303,2025-01-21,Consumer Durable,138700.0,745,62000.0,16.58,0.205,0,Current,0
LN027304,2025-05-05,Personal Loan,28600.0,572,734000.0,19.47,1.096,0,Current,0
LN027305,2024-10-14,Consumer Durable,48200.0,818,26000.0,15.37,0.346,0,Current,0
LN027306,2025-06-13,Consumer Durable,327700.0,761,37000.0,16.32,0.278,0,Current,0
LN027307,2025-09-09,Consumer Durable,75100.0,757,24000.0,16.38,0.122,0,Current,0
LN027308,2026-03-27,Consumer Durable,45000.0,888,26000.0,14.2,0.372,0,Current,0
LN027309,2024-12-30,Consumer Durable,52200.0,631,33000.0,18.48,0.144,0,Current,0
LN027310,2025-03-21,Consumer Durable,54600.0,775,68000.0,16.08,0.294,23,Stage 1,0
LN027311,2024-12-04,Two-Wheeler,133500.0,735,57000.0,16.75,0.478,0,Current,0
LN027312,2025-05-15,Personal Loan,79400.0,764,635000.0,16.27,0.755,0,Current,0
LN027313,2025-09-05,Personal Loan,46800.0,686,703000.0,17.57,0.79,0,Current,0
LN027314,2025-04-15,Personal Loan,17900.0,761,837000.0,16.32,2.035,4,Stage 1,0
LN027315,2025-06-06,Personal Loan,31700.0,712,831000.0,17.13,1.067,25,Stage 1,0
LN027316,2025-01-23,Personal Loan,50800.0,800,781000.0,15.67,0.842,0,Current,0
LN027317,2025-07-19,Consumer Durable,45400.0,742,37000.0,16.63,0.29,62,Stage 2,0
LN027318,2026-05-13,Two-Wheeler,94600.0,796,125000.0,15.73,0.392,0,Current,0
LN027319,2025-05-24,Personal Loan,42700.0,665,106000.0,17.92,0.328,0,Current,0
LN027320,2025-07-28,Two-Wheeler,81100.0,681,85000.0,17.65,0.298,19,Stage 1,0
LN027321,2025-02-09,Personal Loan,20300.0,630,705000.0,18.5,1.761,0,Current,0
LN027322,2026-06-08,Personal Loan,35800.0,822,468000.0,15.3,0.586,0,Current,0
LN027323,2025-12-07,Consumer Durable,74400.0,864,37000.0,14.6,0.44,0,Current,0
LN027324,2026-03-30,Personal Loan,169500.0,658,720000.0,18.03,0.513,0,Current,0
LN027325,2026-01-15,Two-Wheeler,45000.0,740,114000.0,16.67,0.563,0,Current,0
LN027326,2024-11-22,Personal Loan,80600.0,829,833000.0,15.18,0.663,0,Current,0
